transaction_id,customer_id,merchant_id,transaction_date,amount,payment_product,payment_channel,transaction_status
T0013670,C03734,M0058,2025-09-17,165.1,UPI,UPI Lite,Success
T0013671,C03276,M0081,2025-03-23,296.1,UPI,Mobile App,Failed
T0013672,C00803,M0086,2025-12-17,515.08,UPI,UPI Lite,Success
T0013673,C04947,M0184,2025-07-18,544.91,UPI,UPI Lite,Success
T0013674,C00997,M0367,2026-05-19,606.43,UPI,UPI Lite,Success
T0013675,C00846,M0224,2025-09-11,192.65,UPI,Mobile App,Success
T0013676,C01320,M0447,2025-10-29,252.84,UPI,QR,Success
T0013677,C04118,M0448,2026-02-18,938.34,UPI,UPI Lite,Success
T0013678,C01711,M0163,2025-10-27,235.08,UPI,QR,Success
T0013679,C00242,M0108,2026-03-07,249.88,UPI,QR,Success
T0013680,C02891,M0109,2025-01-31,617.64,UPI,UPI Lite,Failed
T0013681,C02626,M0287,2026-02-23,357.12,UPI,Mobile App,Success
T0013682,C03499,M0243,2026-05-16,661.54,UPI,Mobile App,Success
T0013683,C00453,M0019,2025-01-08,290.66,UPI,UPI Lite,Success
T0013684,C01630,M0352,2025-07-18,257.13,UPI,Mobile App,Success
T0013685,C02261,M0372,2026-01-08,306.8,UPI,Mobile App,Success
T0013686,C03313,M0084,2025-09-16,138.3,UPI,QR,Success
T0013687,C04718,M0442,2026-01-31,1250.83,RuPay,ATM,Success
T0013688,C00559,M0073,2026-02-10,6255.98,RuPay,ATM,Success
T0013689,C04968,M0437,2025-09-21,1564.66,RuPay,ATM,Failed
T0013690,C02716,M0196,2025-02-17,737.24,UPI,QR,Success
T0013691,C01069,M0111,2026-03-25,2374.94,RuPay,E-commerce,Success
T0013692,C02755,M0393,2025-06-15,646.87,NETC,Toll Plaza,Failed
T0013693,C01261,M0394,2025-08-05,220.85,UPI,QR,Success
T0013694,C02771,M0048,2025-07-09,2869.14,Acceptance,POS,Success
T0013695,C04603,M0095,2025-12-07,1044.99,UPI,UPI Lite,Success
T0013696,C00450,M0100,2025-04-03,741.61,UPI,Mobile App,Success
T0013697,C03640,M0097,2026-03-05,793.79,UPI,QR,Success
T0013698,C01914,M0023,2025-09-11,110.22,UPI,QR,Success
T0013699,C02798,M0106,2025-09-13,237.5,UPI,UPI Lite,Failed
T0013700,C04634,M0333,2025-02-24,1541.6,UPI,QR,Success
T0013701,C02546,M0224,2025-04-07,768.77,NETC,FASTag,Success
T0013702,C03255,M0025,2025-08-23,394.01,UPI,QR,Success
T0013703,C04812,M0216,2025-12-11,682.43,UPI,Mobile App,Success
T0013704,C04496,M0185,2025-11-14,936.69,RuPay,E-commerce,Success
T0013705,C03462,M0420,2026-04-21,1653.23,RuPay,POS,Success
T0013706,C01460,M0026,2026-06-24,709.73,UPI,QR,Success
T0013707,C00921,M0283,2026-04-20,625.45,UPI,Mobile App,Success
T0013708,C03219,M0164,2025-09-12,542.05,UPI,UPI Lite,Failed
T0013709,C00457,M0032,2026-01-27,984.53,UPI,UPI Lite,Success
T0013710,C01885,M0411,2025-04-18,3759.07,RuPay,E-commerce,Success
T0013711,C00645,M0270,2026-01-17,352.98,UPI,Mobile App,Success
T0013712,C02330,M0174,2026-01-08,598.45,UPI,UPI Lite,Success
T0013713,C04510,M0433,2025-08-02,736.31,Acceptance,QR,Success
T0013714,C02211,M0463,2025-12-25,373.33,UPI,Mobile App,Success
T0013715,C04939,M0382,2025-08-19,1080.41,UPI,UPI Lite,Success
T0013716,C04257,M0358,2025-10-07,5119.07,RuPay,ATM,Success
T0013717,C04351,M0418,2025-02-27,978.49,UPI,UPI Lite,Success
T0013718,C01094,M0475,2025-01-03,1982.8,RuPay,POS,Success
T0013719,C02460,M0089,2026-05-18,1429.4,RuPay,ATM,Success
T0013720,C02762,M0286,2025-11-12,417.19,UPI,UPI Lite,Success
T0013721,C02043,M0128,2026-02-04,218.39,Acceptance,POS,Success
T0013722,C00036,M0161,2025-03-21,667.72,NETC,FASTag,Success
T0013723,C00470,M0119,2026-05-25,2749.7,RuPay,E-commerce,Success
T0013724,C00309,M0171,2026-02-02,546.24,UPI,Mobile App,Success
T0013725,C03269,M0392,2026-04-09,1218.44,Acceptance,POS,Success
T0013726,C00481,M0325,2026-04-09,3293.44,RuPay,POS,Success
T0013727,C00789,M0014,2025-01-01,343.77,UPI,UPI Lite,Success
T0013728,C00291,M0225,2025-08-02,195.93,UPI,QR,Failed
T0013729,C00430,M0317,2026-06-19,435.91,UPI,QR,Success
T0013730,C00598,M0369,2026-03-12,227.99,UPI,Mobile App,Success
T0013731,C04528,M0021,2025-08-27,270.51,UPI,UPI Lite,Success
T0013732,C01558,M0225,2025-03-24,643.21,NETC,Toll Plaza,Success
T0013733,C04601,M0029,2025-05-09,564.75,RuPay,POS,Success
T0013734,C00673,M0073,2025-10-02,367.52,UPI,QR,Success
T0013735,C02855,M0362,2025-10-05,1164.34,UPI,UPI Lite,Success
T0013736,C01579,M0091,2026-02-20,354.34,UPI,Mobile App,Failed
T0013737,C01433,M0478,2026-01-05,112.29,UPI,QR,Success
T0013738,C00041,M0137,2025-12-12,711.94,Acceptance,POS,Success
T0013739,C04480,M0096,2025-09-14,745.94,UPI,Mobile App,Success
T0013740,C02934,M0361,2026-04-10,601.13,Acceptance,E-commerce,Success
T0013741,C01315,M0471,2025-03-20,1834.55,RuPay,ATM,Success
T0013742,C01816,M0074,2026-03-05,497.61,UPI,Mobile App,Success
T0013743,C04279,M0253,2025-05-28,2201.44,UPI,UPI Lite,Success
T0013744,C01896,M0446,2026-02-05,1369.32,NETC,FASTag,Success
T0013745,C01064,M0313,2025-01-01,2938.93,RuPay,E-commerce,Success
T0013746,C03297,M0471,2025-06-23,377.19,NETC,Toll Plaza,Success
T0013747,C00138,M0028,2026-01-29,179.91,UPI,Mobile App,Success
T0013748,C00335,M0029,2026-01-24,598.57,UPI,UPI Lite,Success
T0013749,C04234,M0235,2025-03-02,355.37,UPI,Mobile App,Success
T0013750,C04584,M0491,2026-02-01,662.37,UPI,Mobile App,Success
T0013751,C04672,M0433,2026-05-14,438.47,UPI,QR,Success
T0013752,C02677,M0218,2025-04-17,636.71,UPI,QR,Success
T0013753,C01634,M0117,2025-11-22,271.74,UPI,QR,Failed
T0013754,C04994,M0051,2025-10-11,1250.08,NETC,FASTag,Success
T0013755,C01534,M0187,2025-02-25,772.69,UPI,UPI Lite,Success
T0013756,C01109,M0353,2026-01-15,382.04,UPI,QR,Success
T0013757,C01587,M0297,2025-08-13,460.78,UPI,Mobile App,Success
T0013758,C03862,M0019,2025-09-25,419.43,NETC,Toll Plaza,Success
T0013759,C04955,M0279,2025-01-11,343.11,UPI,UPI Lite,Success
T0013760,C01113,M0324,2026-01-10,620.01,RuPay,POS,Success
T0013761,C01113,M0223,2025-11-01,728.29,UPI,Mobile App,Success
T0013762,C02267,M0028,2025-11-03,2053.87,RuPay,E-commerce,Success
T0013763,C02890,M0330,2025-11-07,184.01,UPI,QR,Success
T0013764,C00350,M0119,2025-03-04,179.62,UPI,Mobile App,Success
T0013765,C03963,M0328,2025-10-14,2024.73,Acceptance,POS,Success
T0013766,C01924,M0480,2025-12-31,823.74,UPI,UPI Lite,Success
T0013767,C04501,M0034,2026-05-24,720.62,RuPay,POS,Success
T0013768,C00043,M0402,2025-03-26,691.37,UPI,QR,Success
T0013769,C03546,M0033,2025-10-19,488.16,NETC,Toll Plaza,Success
T0013770,C02306,M0311,2026-06-16,647.73,UPI,QR,Success
T0013771,C00852,M0338,2025-11-08,1422.45,UPI,QR,Success
T0013772,C03393,M0286,2026-06-04,246.79,UPI,Mobile App,Success
T0013773,C01287,M0003,2025-01-24,358.73,UPI,Mobile App,Success
T0013774,C02483,M0150,2025-08-03,652.11,UPI,Mobile App,Success
T0013775,C03780,M0498,2026-06-09,1704.25,Acceptance,POS,Success
T0013776,C04626,M0251,2025-12-06,1666.83,Acceptance,QR,Reversed
T0013777,C03369,M0400,2025-01-07,701.7,RuPay,POS,Success
T0013778,C03691,M0137,2025-07-20,410.95,UPI,QR,Failed
T0013779,C02117,M0481,2026-04-16,706.44,NETC,Toll Plaza,Success
T0013780,C01049,M0336,2025-07-23,561.08,UPI,UPI Lite,Success
T0013781,C02616,M0220,2025-08-01,2334.32,UPI,QR,Success
T0013782,C00513,M0039,2025-02-08,972.51,UPI,UPI Lite,Success
T0013783,C00183,M0126,2026-02-15,667.79,UPI,QR,Success
T0013784,C02102,M0467,2025-10-31,499.28,UPI,UPI Lite,Success
T0013785,C01105,M0254,2025-12-10,487.61,UPI,QR,Success
T0013786,C00160,M0228,2025-04-27,318.2,UPI,QR,Success
T0013787,C03458,M0063,2026-05-06,1524.37,UPI,UPI Lite,Success
T0013788,C00738,M0357,2025-03-01,283.32,UPI,QR,Success
T0013789,C02312,M0125,2025-10-15,980.12,UPI,Mobile App,Success
T0013790,C02669,M0123,2025-03-15,464.9,UPI,QR,Success
T0013791,C03054,M0372,2025-04-03,1552.62,UPI,Mobile App,Success
T0013792,C03381,M0161,2025-02-07,519.28,NETC,FASTag,Success
T0013793,C03116,M0489,2026-05-27,1150.34,RuPay,E-commerce,Failed
T0013794,C00201,M0123,2026-06-09,282.4,UPI,QR,Success
T0013795,C01308,M0399,2025-01-01,766.87,NETC,Toll Plaza,Success
T0013796,C02195,M0281,2026-05-10,1154.07,UPI,UPI Lite,Success
T0013797,C03476,M0031,2025-03-16,744.22,Acceptance,POS,Success
T0013798,C04807,M0316,2025-03-04,1300.72,UPI,UPI Lite,Success
T0013799,C04090,M0172,2025-02-02,326.22,Acceptance,POS,Success
T0013800,C01770,M0050,2026-01-24,651.74,NETC,Toll Plaza,Success
T0013801,C03256,M0490,2025-06-11,1711.93,Acceptance,QR,Success
T0013802,C02595,M0255,2025-10-24,383.13,UPI,UPI Lite,Success
T0013803,C01939,M0400,2025-02-11,1241.86,RuPay,POS,Success
T0013804,C01233,M0329,2026-06-27,442.71,UPI,UPI Lite,Failed
T0013805,C04968,M0198,2026-06-16,93.85,UPI,QR,Success
T0013806,C00575,M0434,2025-09-16,13488.65,RuPay,E-commerce,Success
T0013807,C00082,M0286,2025-07-13,1508.16,RuPay,POS,Success
T0013808,C00263,M0040,2026-05-13,860.78,UPI,UPI Lite,Success
T0013809,C03839,M0298,2026-01-26,546.79,RuPay,ATM,Success
T0013810,C02971,M0077,2026-05-24,230.63,UPI,UPI Lite,Failed
T0013811,C00286,M0385,2025-03-07,401.41,UPI,Mobile App,Success
T0013812,C00023,M0112,2026-01-19,252.9,UPI,UPI Lite,Success
T0013813,C03668,M0192,2025-07-30,2065.51,Acceptance,QR,Success
T0013814,C03991,M0298,2025-06-30,4319.61,RuPay,ATM,Success
T0013815,C03546,M0205,2025-03-26,2635.13,Acceptance,POS,Success
T0013816,C04302,M0035,2025-06-10,5575.44,RuPay,POS,Success
T0013817,C01456,M0097,2026-04-10,390.98,NETC,FASTag,Success
T0013818,C00095,M0118,2026-01-15,474.32,UPI,Mobile App,Success
T0013819,C02523,M0046,2026-04-21,888.33,UPI,UPI Lite,Success
T0013820,C00137,M0479,2025-07-14,2866.16,Acceptance,POS,Success
T0013821,C02038,M0274,2025-09-06,1450.95,RuPay,ATM,Success
T0013822,C02250,M0079,2025-12-09,5259.42,RuPay,POS,Success
T0013823,C03671,M0186,2025-07-14,832.01,NETC,FASTag,Success
T0013824,C04170,M0102,2025-09-25,110.97,UPI,Mobile App,Failed
T0013825,C01346,M0463,2025-07-08,9597.74,Acceptance,E-commerce,Success
T0013826,C04645,M0192,2026-01-13,1739.38,RuPay,E-commerce,Success
T0013827,C02685,M0366,2025-12-05,306.67,UPI,QR,Success
T0013828,C01000,M0392,2026-02-25,280.53,UPI,QR,Success
T0013829,C03238,M0491,2026-03-19,132.24,UPI,UPI Lite,Failed
T0013830,C01025,M0287,2025-02-25,936.53,UPI,UPI Lite,Success
T0013831,C04387,M0014,2025-01-12,747.33,UPI,UPI Lite,Success
T0013832,C04167,M0405,2025-07-24,376.94,UPI,Mobile App,Success
T0013833,C04204,M0327,2025-09-26,422.27,UPI,Mobile App,Success
T0013834,C02646,M0311,2025-05-07,3040.34,RuPay,POS,Success
T0013835,C03097,M0164,2025-03-02,3229.32,RuPay,ATM,Success
T0013836,C01834,M0111,2025-11-13,298.16,UPI,UPI Lite,Success
T0013837,C02251,M0423,2026-02-13,84.17,Acceptance,E-commerce,Success
T0013838,C03635,M0154,2026-01-04,454.77,NETC,Toll Plaza,Success
T0013839,C01499,M0164,2025-03-07,1174.56,Acceptance,POS,Success
T0013840,C00569,M0207,2025-10-06,1155.13,RuPay,POS,Success
T0013841,C04260,M0420,2025-03-04,9089.79,RuPay,E-commerce,Success
T0013842,C01293,M0234,2026-01-04,1673.52,RuPay,E-commerce,Success
T0013843,C04276,M0316,2026-03-27,565.24,UPI,UPI Lite,Success
T0013844,C02646,M0282,2025-04-24,2076.88,RuPay,E-commerce,Success
T0013845,C00472,M0108,2025-10-13,516.91,UPI,UPI Lite,Success
T0013846,C03622,M0289,2026-06-02,828.63,Acceptance,POS,Success
T0013847,C00532,M0256,2025-04-27,1065.91,UPI,UPI Lite,Success
T0013848,C01990,M0495,2026-04-20,417.51,UPI,UPI Lite,Success
T0013849,C00609,M0352,2025-02-11,713.03,UPI,QR,Success
T0013850,C01083,M0400,2026-04-20,1089.55,RuPay,POS,Success
T0013851,C00975,M0385,2025-05-08,150.35,UPI,QR,Success
T0013852,C00975,M0449,2025-10-25,714.31,UPI,QR,Success
T0013853,C04320,M0365,2026-04-25,3524.83,UPI,QR,Success
T0013854,C03982,M0384,2026-05-03,510.6,UPI,UPI Lite,Success
T0013855,C04285,M0446,2025-04-04,274.34,UPI,UPI Lite,Success
T0013856,C04155,M0213,2026-02-10,412.29,Acceptance,E-commerce,Success
T0013857,C01508,M0271,2026-06-14,483.92,UPI,QR,Success
T0013858,C04921,M0028,2025-02-14,267.64,UPI,Mobile App,Success
T0013859,C04502,M0500,2026-01-25,759.71,UPI,QR,Success
T0013860,C00614,M0163,2025-07-16,1070.26,UPI,Mobile App,Success
T0013861,C03544,M0006,2025-04-21,2340.76,RuPay,ATM,Success
T0013862,C00384,M0135,2026-03-03,716.54,UPI,UPI Lite,Success
T0013863,C00412,M0156,2026-01-23,258.22,UPI,Mobile App,Success
T0013864,C03377,M0434,2025-11-30,1766.38,RuPay,E-commerce,Success
T0013865,C02776,M0466,2025-10-07,1755.79,RuPay,ATM,Success
T0013866,C02284,M0248,2026-03-27,279.85,UPI,Mobile App,Failed
T0013867,C00663,M0485,2025-06-05,2203.94,RuPay,E-commerce,Success
T0013868,C04142,M0293,2025-12-20,686.43,Acceptance,POS,Success
T0013869,C04036,M0253,2026-06-18,294.38,UPI,QR,Success
T0013870,C00222,M0415,2025-10-13,1325.13,UPI,QR,Success
T0013871,C00752,M0007,2025-03-06,867.17,UPI,QR,Success
T0013872,C03167,M0309,2025-11-15,181.31,UPI,Mobile App,Success
T0013873,C04914,M0422,2025-11-20,722.61,NETC,Toll Plaza,Success
T0013874,C03155,M0233,2026-06-25,2197.24,RuPay,ATM,Success
T0013875,C01269,M0169,2025-12-03,371.93,NETC,FASTag,Success
T0013876,C04106,M0239,2025-11-28,211.05,UPI,UPI Lite,Success
T0013877,C02137,M0348,2025-02-12,4668.8,RuPay,POS,Success
T0013878,C02374,M0041,2026-03-09,184.8,NETC,Toll Plaza,Success
T0013879,C02334,M0358,2025-12-14,1331.33,UPI,QR,Success
T0013880,C00215,M0443,2026-04-13,2084.25,RuPay,POS,Success
T0013881,C00996,M0249,2026-02-18,1047.01,Acceptance,QR,Success
T0013882,C01872,M0397,2025-02-11,468.88,UPI,UPI Lite,Success
T0013883,C03211,M0012,2026-04-19,437.87,UPI,QR,Success
T0013884,C03451,M0154,2026-04-23,11690.18,RuPay,E-commerce,Success
T0013885,C01665,M0463,2026-02-25,615.75,NETC,Toll Plaza,Reversed
T0013886,C00982,M0211,2025-03-31,443.05,UPI,QR,Success
T0013887,C00402,M0182,2025-09-01,223.66,UPI,UPI Lite,Success
T0013888,C00612,M0235,2026-03-30,279.17,UPI,QR,Success
T0013889,C04925,M0248,2025-02-17,506.53,UPI,Mobile App,Failed
T0013890,C00906,M0430,2025-04-18,748.07,Acceptance,QR,Failed
T0013891,C04453,M0162,2025-12-08,162.32,UPI,QR,Success
T0013892,C01906,M0479,2026-05-05,521.23,UPI,UPI Lite,Success
T0013893,C04361,M0114,2025-03-19,1009.96,UPI,UPI Lite,Failed
T0013894,C04096,M0109,2025-01-23,3561.91,Acceptance,E-commerce,Success
T0013895,C01107,M0440,2025-01-22,1419.62,RuPay,E-commerce,Success
T0013896,C00228,M0337,2026-05-14,175.74,UPI,QR,Success
T0013897,C01989,M0185,2025-05-11,185.65,UPI,Mobile App,Failed
T0013898,C02179,M0035,2025-05-13,962.97,UPI,UPI Lite,Success
T0013899,C04008,M0017,2025-02-19,672.55,UPI,QR,Success
T0013900,C04641,M0417,2025-01-11,364.57,UPI,QR,Success
T0013901,C00244,M0055,2026-03-07,948.57,Acceptance,POS,Success
T0013902,C01250,M0226,2026-05-18,136.7,UPI,Mobile App,Success
T0013903,C00444,M0146,2025-03-21,546.41,UPI,QR,Success
T0013904,C00615,M0162,2025-12-17,407.29,UPI,UPI Lite,Success
T0013905,C03781,M0226,2026-04-23,971.29,RuPay,POS,Success
T0013906,C00825,M0345,2025-04-24,386.54,UPI,QR,Success
T0013907,C03533,M0390,2026-03-31,7317.28,RuPay,ATM,Success
T0013908,C00936,M0490,2025-02-04,336.81,UPI,UPI Lite,Success
T0013909,C01745,M0370,2025-12-11,7319.23,RuPay,E-commerce,Success
T0013910,C04478,M0190,2025-08-29,643.66,UPI,UPI Lite,Success
T0013911,C02687,M0452,2025-07-29,1181.98,RuPay,POS,Failed
T0013912,C00522,M0102,2026-04-20,300.9,UPI,UPI Lite,Success
T0013913,C04938,M0445,2025-09-23,108.35,UPI,UPI Lite,Success
T0013914,C01877,M0118,2026-01-17,153.1,UPI,QR,Success
T0013915,C04033,M0447,2025-08-15,1443.26,RuPay,POS,Success
T0013916,C02206,M0406,2025-12-31,774.64,RuPay,POS,Success
T0013917,C00547,M0404,2026-06-29,1390.95,RuPay,E-commerce,Success
T0013918,C02554,M0217,2025-03-17,103.09,UPI,UPI Lite,Success
T0013919,C02869,M0138,2025-07-21,464.56,NETC,Toll Plaza,Failed
T0013920,C00167,M0055,2025-08-10,427.93,UPI,QR,Success
T0013921,C02070,M0465,2025-09-13,2060.29,UPI,Mobile App,Success
T0013922,C04944,M0208,2025-08-01,803.26,UPI,UPI Lite,Success
T0013923,C02936,M0440,2025-06-01,287.48,NETC,FASTag,Success
T0013924,C00017,M0227,2025-07-16,12250.72,Acceptance,QR,Success
T0013925,C02707,M0065,2025-09-06,1164.43,UPI,QR,Success
T0013926,C02810,M0116,2025-07-27,3470.51,RuPay,ATM,Success
T0013927,C04351,M0340,2025-04-03,3302.27,RuPay,E-commerce,Success
T0013928,C03260,M0349,2026-03-31,243.24,UPI,UPI Lite,Success
T0013929,C00328,M0271,2025-10-31,659.28,UPI,UPI Lite,Success
T0013930,C03452,M0466,2025-01-12,998.54,RuPay,ATM,Success
T0013931,C01998,M0412,2026-03-27,1031.59,RuPay,E-commerce,Success
T0013932,C00346,M0400,2025-07-17,401.99,UPI,UPI Lite,Success
T0013933,C02355,M0208,2025-11-24,300.36,UPI,Mobile App,Success
T0013934,C04272,M0444,2026-06-12,409.45,UPI,QR,Success
T0013935,C00544,M0441,2025-07-06,350.58,UPI,UPI Lite,Success
T0013936,C02383,M0075,2026-02-20,1139.92,Acceptance,QR,Success
T0013937,C03451,M0015,2025-12-31,391.32,UPI,QR,Success
T0013938,C03706,M0306,2025-02-10,421.9,UPI,Mobile App,Success
T0013939,C02749,M0149,2025-11-10,955.29,NETC,Toll Plaza,Success
T0013940,C01357,M0048,2025-06-25,1442.3,RuPay,E-commerce,Success
T0013941,C01807,M0238,2025-07-21,899.78,UPI,Mobile App,Failed
T0013942,C01367,M0415,2025-08-03,2053.32,RuPay,ATM,Success
T0013943,C02854,M0357,2025-03-18,596.33,UPI,Mobile App,Success
T0013944,C00186,M0448,2025-06-16,5192.51,RuPay,POS,Success
T0013945,C04206,M0187,2025-06-06,1037.5,UPI,Mobile App,Success
T0013946,C00767,M0224,2026-05-08,996.92,UPI,QR,Success
T0013947,C00035,M0078,2026-06-10,207.88,UPI,Mobile App,Success
T0013948,C03916,M0038,2026-01-28,766.62,RuPay,ATM,Success
T0013949,C01646,M0211,2025-01-27,401.73,UPI,UPI Lite,Success
T0013950,C03586,M0215,2025-10-24,208.5,UPI,UPI Lite,Success
T0013951,C00798,M0496,2026-06-09,476.31,UPI,UPI Lite,Failed
T0013952,C04106,M0165,2026-06-25,214.76,UPI,Mobile App,Success
T0013953,C03657,M0398,2025-07-09,2490.53,RuPay,ATM,Success
T0013954,C01660,M0062,2025-10-31,2510.77,Acceptance,E-commerce,Success
T0013955,C00038,M0198,2025-11-02,557.66,UPI,Mobile App,Success
T0013956,C01979,M0047,2025-09-25,2016.51,RuPay,POS,Success
T0013957,C00887,M0460,2025-10-25,436.78,UPI,UPI Lite,Success
T0013958,C02730,M0128,2026-05-11,1466.02,UPI,UPI Lite,Success
T0013959,C03455,M0224,2025-05-05,184.16,UPI,UPI Lite,Success
T0013960,C04675,M0070,2025-11-16,545.03,NETC,Toll Plaza,Success
T0013961,C03361,M0295,2025-03-14,706.26,NETC,FASTag,Success
T0013962,C02664,M0327,2025-02-06,423.7,UPI,QR,Success
T0013963,C04237,M0340,2025-08-29,1116.7,RuPay,POS,Success
T0013964,C04299,M0369,2026-06-08,3078.66,Acceptance,E-commerce,Success
T0013965,C03476,M0337,2025-03-28,495.67,UPI,QR,Success
T0013966,C02850,M0033,2026-04-30,646.87,UPI,QR,Success
T0013967,C03378,M0307,2025-09-16,2260.69,Acceptance,E-commerce,Success
T0013968,C02185,M0045,2026-04-19,458.91,UPI,UPI Lite,Success
T0013969,C04871,M0034,2025-07-26,6386.23,RuPay,POS,Success
T0013970,C04714,M0047,2025-03-26,168.3,UPI,Mobile App,Success
T0013971,C02673,M0492,2026-06-24,307.72,UPI,UPI Lite,Success
T0013972,C01140,M0205,2025-12-27,1292.12,Acceptance,E-commerce,Success
T0013973,C04234,M0037,2026-02-05,1246.28,UPI,QR,Success
T0013974,C02463,M0373,2026-04-21,211.67,UPI,Mobile App,Success
T0013975,C03233,M0229,2025-08-31,308.33,UPI,UPI Lite,Success
T0013976,C02668,M0131,2025-03-18,2804.07,RuPay,POS,Success
T0013977,C00248,M0452,2025-03-07,3386.63,RuPay,E-commerce,Success
T0013978,C00526,M0333,2025-05-04,857.71,UPI,Mobile App,Failed
T0013979,C04321,M0266,2026-03-11,170.28,UPI,Mobile App,Success
T0013980,C01145,M0149,2025-07-09,3523.29,RuPay,E-commerce,Success
T0013981,C04831,M0079,2026-06-05,384.68,UPI,QR,Success
T0013982,C04817,M0467,2026-02-10,384.74,UPI,Mobile App,Success
T0013983,C00463,M0470,2025-11-18,1050.18,UPI,Mobile App,Success
T0013984,C02964,M0072,2025-10-13,543.34,UPI,UPI Lite,Success
T0013985,C04117,M0118,2025-08-14,385.85,UPI,Mobile App,Success
T0013986,C01979,M0311,2025-07-15,576.53,UPI,QR,Success
T0013987,C03401,M0238,2025-11-30,608.23,Acceptance,E-commerce,Success
T0013988,C04544,M0323,2025-01-11,3513.72,RuPay,ATM,Success
T0013989,C01964,M0064,2025-11-02,1367.1,RuPay,POS,Success
T0013990,C04351,M0210,2026-04-21,649.06,UPI,QR,Success
T0013991,C01186,M0258,2026-06-08,79.84,UPI,UPI Lite,Success
T0013992,C00303,M0289,2025-08-27,709.63,RuPay,E-commerce,Success
T0013993,C00777,M0039,2025-02-04,1993.45,RuPay,ATM,Success
T0013994,C03260,M0065,2025-02-11,632.1,NETC,FASTag,Success
T0013995,C00624,M0193,2025-04-08,2275.34,RuPay,E-commerce,Success
T0013996,C03857,M0316,2025-07-11,3438.54,RuPay,POS,Success
T0013997,C01460,M0017,2025-08-13,351.93,UPI,Mobile App,Success
T0013998,C03387,M0333,2025-07-09,2760.65,RuPay,ATM,Success
T0013999,C04776,M0097,2025-01-27,461.99,UPI,QR,Success
T0014000,C00480,M0091,2026-01-09,1552.72,UPI,UPI Lite,Success
T0014001,C04231,M0314,2026-04-14,1637.82,UPI,Mobile App,Success
T0014002,C01062,M0415,2026-03-02,1444.62,NETC,Toll Plaza,Success
T0014003,C00288,M0096,2025-05-27,365.62,NETC,Toll Plaza,Success
T0014004,C03640,M0006,2025-09-01,5649.99,RuPay,E-commerce,Success
T0014005,C01144,M0383,2026-03-19,1004.67,Acceptance,POS,Success
T0014006,C01424,M0051,2025-12-08,317.39,UPI,Mobile App,Success
T0014007,C00658,M0434,2025-08-11,907.84,Acceptance,E-commerce,Success
T0014008,C03086,M0195,2025-05-10,1427.4,Acceptance,POS,Reversed
T0014009,C01740,M0093,2025-08-27,1085.85,RuPay,ATM,Success
T0014010,C02517,M0312,2025-03-05,383.11,UPI,UPI Lite,Success
T0014011,C04989,M0139,2025-03-13,2268.91,RuPay,POS,Success
T0014012,C02202,M0218,2025-12-16,415.87,NETC,Toll Plaza,Success
T0014013,C00679,M0356,2025-05-23,1439.02,NETC,FASTag,Success
T0014014,C03458,M0007,2025-08-07,559.77,UPI,QR,Success
T0014015,C02745,M0434,2025-09-29,649.01,UPI,QR,Success
T0014016,C02354,M0186,2025-07-26,2408.93,RuPay,ATM,Failed
T0014017,C01649,M0034,2025-10-01,217.47,UPI,Mobile App,Success
T0014018,C01680,M0391,2025-09-09,1112.97,UPI,QR,Success
T0014019,C03967,M0130,2025-08-25,282.28,NETC,Toll Plaza,Success
T0014020,C02742,M0163,2025-12-02,4604.21,RuPay,ATM,Success
T0014021,C00854,M0209,2025-11-23,2809.96,RuPay,POS,Success
T0014022,C00593,M0292,2026-02-22,327.45,UPI,QR,Success
T0014023,C03407,M0489,2025-12-06,2732.97,Acceptance,POS,Failed
T0014024,C02953,M0411,2025-05-06,278.75,NETC,FASTag,Success
T0014025,C01020,M0108,2025-12-18,2931.19,Acceptance,QR,Success
T0014026,C04994,M0154,2025-05-15,767.14,UPI,QR,Success
T0014027,C01585,M0326,2026-01-20,672.72,NETC,FASTag,Success
T0014028,C04912,M0072,2026-01-19,224.51,UPI,QR,Success
T0014029,C02615,M0272,2025-02-23,5758.15,RuPay,ATM,Success
T0014030,C01872,M0263,2025-06-19,20260.01,RuPay,E-commerce,Success
T0014031,C01091,M0136,2026-03-14,366.01,UPI,QR,Success
T0014032,C00627,M0123,2025-05-16,125.63,UPI,QR,Success
T0014033,C04208,M0001,2025-02-10,394.0,UPI,UPI Lite,Success
T0014034,C04767,M0465,2025-07-14,408.57,UPI,UPI Lite,Failed
T0014035,C03179,M0220,2025-09-06,971.44,RuPay,POS,Success
