offer_id,customer_id,transaction_id,reward_amount
O009,C01021,T0035919,15.82
O005,C04310,T0051914,13.37
O016,C04084,T0000717,14.44
O014,C04103,T0048622,123.71
O015,C03698,T0029922,20.27
O018,C03746,T0062039,301.95
O013,C02570,T0017138,66.03
O016,C01551,T0034552,19.0
O020,C01891,T0064364,309.04
O019,C00462,T0072448,97.23
O004,C03827,T0036691,356.53
O004,C01338,T0026545,86.76
O012,C02199,T0056791,58.46
O006,C03797,T0032783,84.57
O001,C00763,T0017348,126.63
O009,C04201,T0057218,15.91
O014,C02516,T0061219,5.79
O019,C00641,T0022229,32.72
O006,C00997,T0043647,552.62
O013,C04404,T0005476,67.53
O018,C00055,T0019592,240.15
O012,C03204,T0002452,90.36
O007,C01845,T0027335,17.4
O009,C01484,T0016285,65.12
O018,C04334,T0025515,203.79
O019,C00072,T0070054,22.08
O005,C03114,T0025301,434.49
O019,C04830,T0077472,49.51
O018,C04378,T0075922,77.47
O007,C02630,T0079542,10.57
O009,C02954,T0032337,15.96
O010,C04940,T0009749,78.56
O009,C01480,T0021155,147.53
O009,C04778,T0060977,34.57
O001,C04563,T0072880,66.81
O003,C01173,T0093729,56.25
O014,C01670,T0057135,41.15
O017,C04095,T0070314,442.9
O013,C01641,T0054896,85.0
O002,C03758,T0065201,36.54
O016,C03292,T0060462,60.36
O012,C01995,T0041963,222.29
O018,C02618,T0061601,120.0
O005,C02643,T0012266,167.6
O014,C01261,T0082263,19.96
O002,C00825,T0020840,221.28
O018,C04309,T0071860,549.0
O013,C01114,T0020256,64.72
O012,C02103,T0074753,71.1
O019,C04266,T0085480,155.45
O004,C01930,T0004337,1569.19
O012,C02929,T0051189,462.32
O008,C01157,T0066986,997.75
O005,C03853,T0037764,91.14
O008,C03809,T0046029,86.67
O001,C03690,T0016887,280.24
O016,C02424,T0067743,4.62
O015,C04580,T0080510,106.74
O012,C03793,T0031592,107.91
O011,C03646,T0056298,157.86
O002,C04343,T0041880,170.46
O004,C01915,T0003424,127.99
O011,C02088,T0038881,41.33
O003,C01149,T0016419,952.05
O005,C02576,T0042163,93.16
O020,C01672,T0083786,126.29
O008,C03703,T0045305,30.93
O016,C00125,T0069214,19.78
O011,C02241,T0057414,103.12
O007,C04204,T0033565,56.28
O002,C03021,T0098585,95.68
O016,C04042,T0076308,25.43
O017,C00309,T0041863,104.17
O006,C01266,T0031307,425.99
O018,C01439,T0089922,387.03
O019,C00643,T0096774,25.89
O018,C03939,T0079847,71.8
O003,C01161,T0087412,405.32
O002,C00034,T0055426,46.62
O009,C04470,T0096890,44.97
O011,C03554,T0062217,71.86
O020,C02703,T0012033,63.46
O013,C00549,T0058621,33.88
O007,C00335,T0012100,39.97
O018,C02768,T0044457,61.31
O003,C03191,T0024911,57.84
O012,C00654,T0081461,67.41
O015,C04957,T0010565,21.35
O020,C01766,T0009350,25.34
O005,C02744,T0050297,102.83
O014,C03675,T0015830,10.19
O001,C01601,T0090918,213.56
O005,C00429,T0003272,201.48
O017,C00687,T0001098,208.92
O017,C02755,T0020666,112.8
O008,C04319,T0067321,1683.87
O003,C02887,T0030967,241.84
O013,C03020,T0093671,28.58
O009,C02183,T0092918,20.12
O002,C01695,T0067672,496.21
O001,C02946,T0087577,56.06
O019,C01218,T0059733,90.25
O017,C00358,T0075941,77.22
O011,C04447,T0045224,105.63
O010,C04001,T0012638,83.91
O015,C01470,T0006332,12.03
O012,C04920,T0044039,1705.17
O004,C00920,T0085379,510.73
O015,C03852,T0011743,18.45
O002,C00138,T0089472,16.25
O002,C04900,T0098161,39.74
O011,C03434,T0055977,253.35
O018,C02159,T0006630,31.84
O017,C02013,T0065369,377.27
O010,C04390,T0022572,197.48
O001,C01807,T0023471,69.85
O009,C02378,T0006885,5.36
O008,C03056,T0090294,119.45
O017,C02368,T0040425,50.45
O016,C03410,T0094183,16.67
O003,C02883,T0046639,93.51
O004,C01745,T0013909,1229.63
O016,C04059,T0006711,6.26
O013,C02525,T0018040,79.35
O020,C04881,T0051082,116.03
O009,C02899,T0006810,3.68
O014,C03539,T0056904,14.83
O011,C00823,T0052513,51.99
O004,C00470,T0037351,444.83
O015,C01524,T0038427,192.26
O003,C04062,T0054213,94.36
O011,C04157,T0072184,325.75
O001,C04303,T0023058,106.8
O007,C02514,T0063476,40.46
O002,C02569,T0028163,40.25
O008,C03582,T0012284,433.76
O012,C03593,T0016633,84.83
O018,C01512,T0037665,261.41
O002,C04661,T0096579,66.33
O020,C03864,T0023995,102.57
O018,C02900,T0044561,63.32
O005,C01334,T0024731,23.86
O020,C01624,T0008737,66.29
O002,C01408,T0080040,113.75
O020,C02418,T0025434,91.05
O002,C01694,T0052575,26.13
O015,C00056,T0015210,51.51
O012,C04327,T0007361,29.73
O010,C03188,T0002492,139.05
O003,C02204,T0011509,62.26
O009,C04044,T0038595,43.21
O006,C01624,T0059766,304.39
O020,C02528,T0088648,212.04
O018,C01714,T0014070,1441.9
O014,C02520,T0006798,6.42
O009,C01913,T0069119,6.99
O013,C01793,T0089711,46.15
O019,C01056,T0094540,41.89
O011,C04272,T0031215,73.73
O020,C04951,T0049788,73.64
O011,C00079,T0006826,584.39
O019,C03033,T0075938,22.7
O018,C00749,T0028171,228.89
O006,C00255,T0083265,176.0
O010,C02801,T0014483,84.17
O011,C03029,T0096810,118.23
O007,C01681,T0053769,82.88
O013,C01406,T0095391,27.21
O012,C04883,T0000751,249.01
O017,C01460,T0048392,99.87
O004,C00682,T0064282,102.31
O007,C04262,T0009339,125.51
O019,C01800,T0098022,50.43
O018,C04052,T0042581,15.0
O012,C02861,T0005992,87.09
O005,C00633,T0075978,130.91
O017,C00860,T0082825,549.55
O006,C02861,T0025623,100.36
O014,C00739,T0065212,19.55
O001,C04987,T0080646,50.62
O008,C00621,T0079273,95.07
O005,C03636,T0086279,68.58
O011,C03256,T0098798,116.74
O006,C02406,T0099649,144.66
O009,C04373,T0002442,18.43
O016,C04818,T0088774,47.04
O013,C03258,T0095289,12.26
O013,C02144,T0082867,44.54
O003,C01839,T0089940,733.91
O020,C01683,T0064958,50.21
O009,C03676,T0072595,30.48
O003,C01917,T0048696,64.79
O011,C04883,T0044029,83.17
O020,C01559,T0062430,101.83
O012,C00804,T0081080,41.38
O018,C00272,T0024129,170.65
O014,C04155,T0063903,26.42
O007,C02601,T0046780,108.01
O012,C00218,T0005600,19.28
O019,C04624,T0044489,30.98
O008,C00334,T0076817,43.82
O014,C01659,T0073237,17.1
O008,C00772,T0083814,186.61
O015,C04822,T0062535,85.6
O010,C00666,T0023726,44.89
O007,C04653,T0040040,37.65
O011,C01493,T0059584,36.77
O006,C04391,T0000837,637.35
O001,C04590,T0094275,108.15
O012,C04258,T0097684,311.96
O020,C01219,T0085550,331.63
O008,C02509,T0024698,10.13
O002,C02386,T0010362,29.08
O005,C02594,T0041994,283.95
O009,C00352,T0010668,115.57
O018,C01274,T0076401,84.24
O011,C03973,T0095506,26.76
O003,C01142,T0083517,24.62
O011,C00299,T0018758,144.26
O011,C04941,T0088902,408.88
O011,C01243,T0045095,142.35
O013,C02716,T0003519,114.66
O003,C04411,T0046863,35.35
O006,C01667,T0078622,143.18
O005,C04945,T0043648,91.36
O017,C04902,T0042013,80.41
O006,C01045,T0022171,58.51
O006,C02418,T0033372,332.72
O007,C04750,T0059742,31.61
O001,C00662,T0041736,257.06
O001,C01589,T0040344,278.87
O006,C02043,T0079242,160.33
O002,C02281,T0054254,31.37
O016,C04239,T0016738,67.9
O016,C02830,T0094461,46.64
O004,C04863,T0004319,55.8
O001,C02251,T0051831,48.26
O015,C02538,T0065160,66.28
O012,C03433,T0009371,216.58
O005,C04098,T0031287,145.15
O010,C04618,T0001794,397.97
O014,C00082,T0044133,8.83
O004,C01997,T0099679,8.91
O019,C03646,T0059833,46.9
O019,C00258,T0076269,41.07
O011,C01130,T0074168,289.08
O018,C03810,T0048404,119.95
O012,C04060,T0000945,103.94
O009,C03463,T0032037,109.5
O017,C00666,T0046003,126.9
O016,C02057,T0098094,66.34
O019,C04456,T0004456,75.04
O008,C03924,T0012701,424.64
O019,C03376,T0034692,15.93
O010,C01638,T0087902,52.72
O001,C02497,T0047316,33.58
O001,C03004,T0029828,82.73
O014,C03228,T0022232,13.44
O009,C03737,T0034685,84.97
O018,C04579,T0045971,21.21
O015,C02698,T0048212,161.67
O010,C02634,T0000937,54.89
O005,C04250,T0063739,106.6
O020,C00611,T0066593,100.22
O015,C00654,T0027959,29.77
O012,C04407,T0053091,98.54
O001,C04319,T0084001,107.21
O015,C02835,T0071385,18.5
O020,C02536,T0004546,112.48
O002,C04113,T0063840,14.34
O017,C04851,T0030365,209.15
O018,C02246,T0043717,32.18
O004,C01920,T0028019,172.87
O001,C03461,T0061288,224.87
O018,C02480,T0068015,52.5
O008,C03126,T0008785,153.51
O004,C02033,T0016007,52.39
O005,C02380,T0048166,865.73
O003,C01283,T0085386,289.4
O002,C00294,T0079318,389.39
O018,C04923,T0079640,54.32
O002,C01582,T0006069,101.01
O004,C03307,T0079559,182.53
O018,C03999,T0094330,59.91
O014,C01193,T0085159,18.22
O015,C03009,T0079315,34.42
O007,C03280,T0034486,145.4
O013,C02233,T0061297,32.78
O009,C01467,T0077705,14.92
O016,C00363,T0061818,35.69
O011,C00993,T0040965,930.84
O010,C03989,T0075497,342.42
O012,C04402,T0009128,24.6
O018,C04877,T0033935,59.21
O015,C04969,T0042199,26.81
O001,C01241,T0009295,118.16
O009,C02418,T0054998,12.59
O002,C01055,T0052626,11.86
O020,C02069,T0005348,109.79
O012,C00964,T0030960,530.68
O010,C02955,T0054591,78.26
O012,C00523,T0052936,82.1
O019,C04043,T0015793,142.53
O019,C02152,T0029010,514.08
O006,C00458,T0025812,240.48
O013,C02308,T0079667,21.56
O016,C01564,T0063475,24.16
O018,C02674,T0067025,79.69
O010,C01343,T0041592,293.88
O007,C00922,T0087253,66.93
O016,C03188,T0017517,8.95
O015,C00294,T0067135,155.45
O005,C00766,T0030522,110.51
O013,C04777,T0082117,47.83
O006,C02799,T0026468,70.47
O007,C01052,T0026510,20.95
O013,C03867,T0021398,28.03
O005,C01676,T0099559,200.62
O018,C02782,T0029222,1005.95
O015,C03540,T0099993,36.83
O016,C04903,T0018542,23.28
O001,C03535,T0048702,185.0
O012,C01054,T0097269,131.4
O016,C00743,T0067014,9.33
O018,C04082,T0056054,166.43
O001,C01767,T0053176,30.37
O015,C04724,T0064518,58.63
O003,C03671,T0033937,86.6
O006,C02599,T0046555,408.0
O015,C01040,T0077648,117.05
O016,C04160,T0038494,17.41
O012,C02368,T0036257,60.68
O008,C01303,T0000454,56.43
O011,C02171,T0039928,72.97
O006,C01190,T0001669,275.67
O020,C03118,T0075134,65.65
O006,C00855,T0031264,340.38
O011,C01834,T0013836,44.72
O002,C00158,T0061441,85.22
O007,C02294,T0078579,45.42
O017,C00086,T0032185,247.46
O001,C03485,T0031637,109.19
O018,C02660,T0017853,131.83
O017,C00059,T0037590,713.02
O020,C00232,T0013204,45.66
O007,C00437,T0038254,96.46
O011,C01273,T0059848,89.44
O010,C02086,T0021111,245.62
O012,C00110,T0048372,63.2
O010,C04988,T0080177,42.89
O010,C01378,T0059272,45.23
O002,C02028,T0083106,33.88
O016,C04570,T0065291,5.72
O009,C01853,T0069383,15.02
O004,C04249,T0083229,45.07
O009,C02801,T0070428,46.89
O006,C03385,T0099763,123.34
O010,C00321,T0097111,166.08
O003,C00425,T0080369,370.1
O011,C04500,T0059274,207.85
O017,C00558,T0045304,141.09
O019,C01104,T0097478,54.32
O006,C04809,T0093058,60.94
O010,C03019,T0018500,1631.71
O012,C04530,T0018778,120.67
O013,C00206,T0033026,200.9
O006,C01633,T0091675,102.26
O001,C02104,T0043991,137.27
O012,C03713,T0027782,48.33
O014,C03933,T0063210,25.09
O018,C02368,T0071597,598.87
O020,C01778,T0010363,45.89
O015,C00231,T0077207,44.79
O019,C03727,T0089992,71.35
O016,C03139,T0098531,11.75
O007,C00228,T0015720,20.76
O015,C00274,T0098204,52.2
O014,C01234,T0014985,15.99
O002,C01161,T0062770,31.47
O004,C01459,T0070055,285.68
O014,C00431,T0031761,11.7
O011,C04773,T0039635,2750.78
O002,C04843,T0021566,30.39
O015,C01855,T0027368,23.0
O011,C00556,T0017529,154.74
O011,C03706,T0001550,86.63
O010,C03297,T0039450,80.13
O002,C00068,T0092835,20.43
O014,C02656,T0017196,8.14
O014,C02720,T0086464,9.77
O018,C04644,T0068090,393.18
O014,C04747,T0047068,75.55
O017,C03094,T0095337,31.43
O003,C01807,T0066011,27.07
O003,C02194,T0042462,1218.78
O018,C00289,T0033933,41.7
O020,C03960,T0033018,55.38
O006,C04165,T0011542,77.65
O008,C02954,T0028539,75.27
O012,C00820,T0075285,31.9
O010,C04341,T0027886,18.79
O013,C03992,T0049591,37.15
O012,C01295,T0067276,121.5
O015,C01296,T0048157,47.91
O001,C02975,T0087492,246.53
O001,C02552,T0037580,80.78
O012,C00167,T0006163,469.69
O013,C00361,T0079967,13.36
O015,C01214,T0089738,10.84
O018,C00331,T0006376,22.35
O010,C04095,T0057531,123.07
O016,C03783,T0039986,50.97
O015,C02723,T0093823,81.68
O009,C04441,T0067736,9.99
O006,C04188,T0094881,72.08
O008,C02580,T0090618,250.15
O012,C02670,T0093545,111.79
O003,C01305,T0008047,480.34
O019,C01580,T0036940,110.24
O001,C02126,T0057603,227.52
O007,C00552,T0028481,11.92
O019,C02479,T0037015,17.79
O011,C03109,T0072815,162.0
O008,C01946,T0027514,116.38
O014,C04354,T0027325,192.71
O016,C01601,T0077535,14.41
O009,C03518,T0079695,63.01
O010,C01466,T0035830,58.8
O007,C04986,T0099143,42.05
O015,C03040,T0010545,168.17
O006,C02250,T0075468,76.03
O017,C03250,T0073726,35.78
O006,C02951,T0089315,175.44
O014,C04257,T0040476,3.55
O004,C00833,T0037663,340.53
O013,C04038,T0060646,48.1
O012,C00790,T0061905,206.66
O007,C01808,T0012407,87.47
O006,C03027,T0024672,115.66
O012,C01634,T0080363,38.16
O001,C01643,T0054921,258.57
O009,C02816,T0075539,30.19
O005,C03570,T0088360,216.85
O012,C03223,T0052969,207.38
O006,C01769,T0059289,60.66
O011,C04317,T0099148,289.89
O007,C01374,T0011097,10.31
O018,C01979,T0013072,66.52
O013,C03264,T0012619,58.81
O017,C00038,T0088912,109.33
O004,C04539,T0074710,146.25
O005,C01905,T0033606,221.35
O003,C00032,T0031205,110.38
O007,C02822,T0038810,57.31
O013,C02168,T0037421,45.21
O015,C00226,T0075060,23.23
O011,C03568,T0098143,60.04
O006,C02416,T0023431,691.45
O007,C01460,T0013706,38.33
O018,C02658,T0075308,27.29
O002,C04048,T0024749,5.74
O013,C04530,T0059037,197.22
O019,C04775,T0074139,190.7
O018,C03657,T0074569,196.7
O002,C00449,T0012005,59.55
O003,C00631,T0068283,34.67
O004,C01108,T0046317,218.88
O010,C04919,T0021490,127.8
O009,C03334,T0005776,42.35
O005,C01596,T0089565,100.58
O007,C03633,T0034444,143.09
O017,C02999,T0062614,198.72
O014,C00927,T0023109,86.7
O016,C03616,T0055809,75.88
O005,C04215,T0014488,230.07
O014,C00001,T0044904,21.03
O002,C00592,T0045990,92.29
O014,C03162,T0040449,16.19
O016,C03361,T0040695,4.12
O005,C01533,T0064612,78.98
O006,C01624,T0050335,58.47
O019,C00036,T0014992,158.2
O014,C00034,T0091438,51.55
O019,C03167,T0096066,22.21
O016,C02597,T0006524,43.02
O007,C00485,T0061446,84.0
O018,C01800,T0019188,70.52
O011,C03450,T0010479,261.28
O007,C01099,T0019880,12.96
O001,C00464,T0090780,102.93
O007,C02140,T0019619,33.69
O012,C03767,T0063222,
O008,C01209,T0092905,398.97
O008,C03295,T0026299,78.06
O006,C02422,T0006024,306.03
O017,C03319,T0056542,188.7
O010,C04075,T0022665,145.9
O010,C01989,T0064536,1021.48
O019,C04153,T0076718,214.59
O015,C02101,T0037299,25.35
O008,C01487,T0000626,19.9
O013,C00037,T0011384,110.75
O010,C01958,T0023688,154.2
O006,C03397,T0071556,189.77
O008,C02229,T0018254,255.6
O009,C01883,T0037955,11.83
O018,C03369,T0097616,43.83
O016,C01437,T0035879,15.27
O004,C01954,T0025401,56.39
O006,C00364,T0017788,34.49
O007,C00838,T0042814,89.95
O010,C02031,T0046985,176.0
O010,C02802,T0021650,82.87
O019,C02416,T0073235,176.78
O006,C03871,T0032625,37.27
O017,C02198,T0051299,729.54
O007,C02632,T0093305,5.98
O002,C03842,T0001332,693.26
O020,C02799,T0089598,329.79
O018,C02783,T0077930,267.43
O007,C04526,T0049210,8.13
O011,C01452,T0012115,31.08
O020,C01719,T0017067,1105.17
O019,C04566,T0084347,29.61
O012,C04248,T0083453,181.15
O005,C01639,T0058336,574.46
O003,C00822,T0070551,63.48
O009,C03703,T0086876,2.54
O020,C04975,T0010748,47.64
O015,C00951,T0008236,23.81
O014,C02316,T0014513,47.25
O010,C04600,T0039423,56.11
O018,C02346,T0020734,60.52
O009,C01260,T0021938,40.09
O016,C04535,T0018450,286.83
O003,C03215,T0030909,33.43
O011,C03239,T0040997,39.84
O005,C03568,T0035918,1078.13
O016,C02737,T0035811,89.01
O006,C03356,T0069832,32.16
O015,C02632,T0049647,201.86
O020,C04788,T0074545,48.55
O014,C03905,T0084728,19.83
O008,C01806,T0052708,66.87
O005,C01746,T0087915,98.24
O014,C00197,T0039726,101.48
O004,C00101,T0064122,347.75
O005,C02604,T0056300,71.56
O004,C00035,T0053784,52.25
O003,C04717,T0011528,391.22
O007,C00956,T0063214,42.85
O008,C01145,T0021014,22.1
O005,C01418,T0085593,153.99
O002,C04499,T0063572,638.74
O003,C03172,T0078064,41.3
O004,C04976,T0040044,524.36
O020,C04748,T0043980,85.07
O014,C04908,T0078970,9.12
O010,C02125,T0091481,107.37
O003,C01647,T0053675,68.13
O012,C04205,T0029910,109.07
O009,C00831,T0080577,189.16
O005,C02498,T0075670,132.64
O014,C01623,T0092919,8.19
O007,C01919,T0041432,139.44
O002,C03516,T0063653,40.68
O002,C01711,T0052558,18.8
O002,C00578,T0090299,46.58
O006,C04045,T0014971,845.99
O005,C01541,T0037910,49.62
O010,C04907,T0087753,58.31
O014,C04089,T0060107,284.29
O009,C04098,T0045606,46.99
O017,C02136,T0051215,81.73
O017,C02957,T0067322,869.93
O020,C02537,T0074114,258.96
O011,C03093,T0003506,21.75
O010,C01630,T0022485,24.49
O009,C02473,T0038440,4.75
O004,C02383,T0035827,47.08
O009,C02351,T0066384,13.99
O007,C02917,T0020788,12.89
O001,C03870,T0096008,145.56
O005,C01668,T0094638,24.22
O012,C02206,T0046892,52.68
O020,C00234,T0028320,50.06
O014,C00570,T0078328,6.46
O006,C00519,T0055163,17.38
O002,C03758,T0007566,77.49
O011,C03565,T0097703,60.22
O015,C00111,T0090263,55.09
O016,C04537,T0007771,14.6
O020,C01978,T0085729,77.61
O002,C00449,T0026859,244.56
O001,C02649,T0077676,63.98
O017,C04692,T0053650,182.5
O017,C02067,T0054107,134.47
O006,C01350,T0059268,67.21
O010,C01277,T0025551,16.63
O008,C04982,T0023363,116.9
O010,C03392,T0041343,297.68
O018,C02853,T0009157,85.84
O018,C02480,T0067021,62.29
O020,C04894,T0099194,32.44
O011,C03068,T0012740,374.07
O006,C04206,T0078342,1024.74
O011,C01454,T0087764,71.29
O019,C01364,T0041052,86.74
O002,C03857,T0060143,37.96
O014,C03257,T0012466,73.02
O004,C00665,T0087606,327.99
O008,C00562,T0028678,201.99
O011,C00769,T0077622,524.25
O006,C02481,T0049633,324.14
O001,C00349,T0091153,70.42
O015,C02019,T0099100,102.3
O010,C03052,T0061175,140.84
O013,C01457,T0050862,40.45
O008,C00723,T0065662,62.69
O002,C02952,T0088934,32.56
O004,C00679,T0052423,410.6
O001,C01672,T0091968,138.91
O005,C00222,T0027349,530.35
O002,C01371,T0063336,24.49
O002,C03486,T0036392,48.47
O001,C01205,T0011360,228.1
O012,C03804,T0079982,48.57
O002,C04572,T0098211,73.85
O011,C04534,T0085699,3030.31
O003,C03199,T0045635,50.59
O007,C00887,T0004492,58.45
O011,C03029,T0078326,45.44
O020,C02080,T0067166,170.05
O019,C01615,T0086612,52.31
O018,C03536,T0062194,114.95
O015,C00120,T0004328,102.81
O018,C00478,T0052290,42.13
O004,C03128,T0001437,70.1
O018,C00517,T0004879,92.77
O007,C02844,T0000696,35.92
O013,C00988,T0065389,33.12
O012,C04446,T0080517,408.76
O019,C01357,T0039430,40.36
O008,C01339,T0006937,117.93
O003,C02495,T0037535,65.7
O019,C03200,T0038113,38.8
O018,C03067,T0089954,175.32
O004,C02775,T0050982,105.18
O007,C01645,T0019828,96.66
O012,C04888,T0044694,102.46
O012,C01027,T0044813,48.69
O012,C03730,T0094497,69.28
O014,C01498,T0054566,13.43
O013,C00653,T0044816,84.02
O004,C03093,T0069437,49.48
O014,C02774,T0051125,14.59
O009,C02229,T0027426,38.82
O008,C01594,T0007201,89.52
O016,C04067,T0006124,17.36
O017,C03092,T0039679,295.06
O016,C04476,T0093498,30.52
O014,C01279,T0038059,11.12
O016,C02172,T0078538,52.98
O004,C03547,T0034893,35.02
O014,C00749,T0073970,62.37
O019,C04041,T0098508,71.43
O011,C01209,T0018965,1883.29
O017,C00769,T0080471,346.76
O013,C02597,T0035475,51.04
O020,C00398,T0078043,82.58
O009,C01312,T0022734,10.57
O018,C03874,T0047466,17.53
O018,C01781,T0040446,97.65
O003,C01240,T0097252,161.49
O019,C02431,T0054306,85.36
O019,C02828,T0044485,56.09
O011,C03558,T0059443,231.84
O017,C00708,T0087785,99.81
O007,C00101,T0090422,37.19
O011,C03067,T0039657,136.97
O001,C01305,T0057635,527.53
O013,C00294,T0076751,146.53
O011,C03035,T0068372,22.54
O020,C00171,T0016886,367.35
O014,C03112,T0057849,20.99
O015,C03021,T0078186,155.71
O012,C03948,T0025365,176.35
O014,C02790,T0099241,31.57
O017,C00184,T0082352,57.12
O020,C01195,T0021627,27.7
O012,C00158,T0036245,70.55
O016,C01162,T0053245,14.31
O008,C00221,T0077074,79.18
O014,C03333,T0087939,107.56
O011,C02276,T0059002,44.47
O011,C01196,T0062470,16.71
O006,C03379,T0022288,111.98
O011,C04211,T0044915,62.57
O002,C02573,T0026534,160.1
O017,C01904,T0082211,121.28
O010,C01232,T0068892,149.6
O019,C04490,T0020328,28.99
O016,C01297,T0015871,77.42
O018,C04306,T0046665,212.98
O012,C03773,T0081117,104.73
O018,C00169,T0003604,91.09
O011,C01228,T0084961,17.09
O001,C02532,T0075055,83.29
O008,C01745,T0093817,145.63
O003,C04121,T0010874,45.71
O005,C03572,T0041996,319.39
O004,C02519,T0087403,104.04
O012,C04797,T0087103,112.75
O013,C02687,T0063311,43.77
O006,C04081,T0094830,45.55
O013,C00208,T0017967,73.32
O008,C02606,T0098014,346.18
O014,C03652,T0088279,11.17
O011,C01186,T0048902,225.8
O020,C00033,T0057678,70.32
O011,C01818,T0062743,100.66
O011,C04849,T0018220,127.94
O001,C03909,T0058399,168.03
O004,C00746,T0002886,493.78
O020,C00687,T0039309,7.54
O010,C04002,T0060895,192.09
O002,C01215,T0067279,62.79
O019,C02692,T0066654,62.43
O015,C03486,T0033033,31.71
O011,C00255,T0057737,70.11
O014,C02473,T0046550,36.01
O011,C03305,T0060019,241.81
O016,C00261,T0078549,21.18
O006,C04278,T0070062,23.74
O003,C04883,T0055115,69.76
O010,C04893,T0074247,569.9
O007,C00225,T0024650,40.29
O012,C04178,T0019856,148.5
O014,C01159,T0077420,360.55
O008,C00621,T0041531,48.88
O006,C02161,T0050042,248.12
O016,C03877,T0002399,26.33
O019,C03644,T0001918,31.61
O003,C02467,T0070963,185.39
O004,C03007,T0079956,83.38
O007,C01001,T0067077,533.34
O015,C03157,T0099867,17.46
O007,C00709,T0097729,43.13
O013,C01159,T0096602,149.66
O006,C00659,T0036448,50.28
O008,C01576,T0012517,362.41
O005,C02776,T0047174,128.86
O006,C00054,T0046221,227.01
O014,C00017,T0031624,23.05
O019,C03780,T0070414,15.63
O005,C04783,T0011757,10.61
O018,C01756,T0034941,93.66
O017,C03902,T0047634,121.82
O017,C00864,T0010580,167.79
O001,C04666,T0003209,46.37
O008,C01662,T0066271,90.04
O006,C00409,T0027673,26.43
O004,C01070,T0034150,64.19
O002,C02289,T0033828,105.0
O006,C04737,T0024872,250.86
O003,C02480,T0044372,35.76
O013,C04541,T0077567,138.88
O011,C02039,T0001777,67.55
O019,C05000,T0049167,78.55
O016,C04600,T0066561,29.72
O020,C03679,T0095388,39.4
O002,C02264,T0062201,23.88
O005,C02748,T0088529,47.68
O007,C03645,T0008827,19.23
O015,C02886,T0092511,47.52
O017,C00946,T0045549,31.82
O005,C00167,T0083269,45.8
O015,C02094,T0012402,19.23
